model_name,model_family,template_type,language,response_language,question_key,response_pro_score,ground_truth_pro_score
gemma-2-27b-it,gemma,survey_hypothetical,da,da,d059,0.6666666666666666,0.0829562594268476
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e069_13,0.125,0.4796923076923077
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e069_05,0.7142857142857143,0.616580310880829
gemma-2-27b-it,gemma,survey_hypothetical,da,da,d054,0.4444444444444444,0.374015748031496
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e069_05,0.7142857142857143,0.616580310880829
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e069_20,0.5555555555555556,0.7083716651333947
gemma-2-27b-it,gemma,survey_hypothetical,da,da,d054,0.4,0.374015748031496
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e069_08,0.5,0.5786466165413534
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e069_20,0.5555555555555556,0.7083716651333947
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e116,0.1,0.0352197471402769
gemma-2-27b-it,gemma,survey_hypothetical,da,da,d054,0.625,0.374015748031496
gemma-2-27b-it,gemma,survey_hypothetical,da,da,d059,0.3333333333333333,0.0829562594268476
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e069_20,0.7,0.7083716651333947
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e069_08,0.7777777777777778,0.5786466165413534
gemma-2-27b-it,gemma,survey_hypothetical,da,da,f120,0.4444444444444444,0.8456035767511177
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e069_20,0.5,0.7083716651333947
gemma-2-27b-it,gemma,survey_hypothetical,da,da,d054,0.42857142857142855,0.374015748031496
gemma-2-27b-it,gemma,survey_hypothetical,da,da,f120,0.6666666666666666,0.8456035767511177
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e069_20,0.5555555555555556,0.7083716651333947
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e233b,0.5,0.402200488997555
gemma-2-27b-it,gemma,survey_hypothetical,da,da,d059,0.42857142857142855,0.0829562594268476
gemma-2-27b-it,gemma,survey_hypothetical,da,da,f144_02,0.375,0.1847761194029851
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e228,0.375,0.1107470511140236
gemma-2-27b-it,gemma,survey_hypothetical,da,da,d054,0.75,0.374015748031496
gemma-2-27b-it,gemma,survey_hypothetical,da,da,f144_02,0.4444444444444444,0.1847761194029851
gemma-2-27b-it,gemma,survey_hypothetical,da,da,f120,0.8,0.8456035767511177
gemma-2-27b-it,gemma,survey_hypothetical,da,da,f144_02,0.5,0.1847761194029851
gemma-2-27b-it,gemma,survey_hypothetical,da,da,c002_01,0.625,0.4452352708580466
gemma-2-27b-it,gemma,survey_hypothetical,da,da,f144_02,0.2,0.1847761194029851
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e235,0.8888888888888888,0.9791044776119404
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e069_13,0.2857142857142857,0.4796923076923077
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e069_05,0.7142857142857143,0.616580310880829
gemma-2-27b-it,gemma,survey_hypothetical,da,da,f120,0.7142857142857143,0.8456035767511177
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e116,0.25,0.0352197471402769
gemma-2-27b-it,gemma,survey_hypothetical,da,da,d059,0.2,0.0829562594268476
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e235,1.0,0.9791044776119404
gemma-2-27b-it,gemma,survey_hypothetical,da,da,c002_01,0.42857142857142855,0.4452352708580466
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e069_20,0.6666666666666666,0.7083716651333947
gemma-2-27b-it,gemma,survey_hypothetical,da,da,d054,0.2,0.374015748031496
gemma-2-27b-it,gemma,survey_hypothetical,da,da,f118,0.625,0.8589360430364614
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e069_20,0.5714285714285714,0.7083716651333947
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e228,0.4444444444444444,0.1107470511140236
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e116,0.4444444444444444,0.0352197471402769
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e235,0.6666666666666666,0.9791044776119404
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e069_08,0.8,0.5786466165413534
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e069_05,0.5,0.616580310880829
gemma-2-27b-it,gemma,survey_hypothetical,da,da,d054,0.25,0.374015748031496
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e069_13,0.2857142857142857,0.4796923076923077
gemma-2-27b-it,gemma,survey_hypothetical,da,da,d054,0.5,0.374015748031496
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e069_08,0.4444444444444444,0.5786466165413534
gemma-2-27b-it,gemma,survey_hypothetical,da,da,d054,0.2857142857142857,0.374015748031496
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e069_20,0.625,0.7083716651333947
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e069_05,1.0,0.616580310880829
gemma-2-27b-it,gemma,survey_hypothetical,da,da,c002_01,0.4,0.4452352708580466
gemma-2-27b-it,gemma,survey_hypothetical,da,da,d054,0.1111111111111111,0.374015748031496
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e069_20,0.4444444444444444,0.7083716651333947
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e069_08,0.5,0.5786466165413534
gemma-2-27b-it,gemma,survey_hypothetical,da,da,d060,0.0,0.0240746313572073
gemma-2-27b-it,gemma,survey_hypothetical,da,da,d059,0.1111111111111111,0.0829562594268476
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e226,0.75,0.9570405727923628
gemma-2-27b-it,gemma,survey_hypothetical,da,da,d060,0.0,0.0240746313572073
gemma-2-27b-it,gemma,survey_hypothetical,da,da,f120,0.7142857142857143,0.8456035767511177
gemma-2-27b-it,gemma,survey_hypothetical,da,da,d054,0.42857142857142855,0.374015748031496
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e116,0.125,0.0352197471402769
gemma-2-27b-it,gemma,survey_hypothetical,da,da,c002_01,0.2857142857142857,0.4452352708580466
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e233b,0.5714285714285714,0.402200488997555
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e116,0.2222222222222222,0.0352197471402769
gemma-2-27b-it,gemma,survey_hypothetical,da,da,c002_01,0.25,0.4452352708580466
gemma-2-27b-it,gemma,survey_hypothetical,da,da,h010,0.2857142857142857,0.2339656729900632
gemma-2-27b-it,gemma,survey_hypothetical,da,da,h010,0.2857142857142857,0.2339656729900632
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e028,0.5,0.3615077098800685
gemma-2-27b-it,gemma,survey_hypothetical,da,da,h010,0.5,0.2339656729900632
gemma-2-27b-it,gemma,survey_hypothetical,da,da,d026_03,0.2222222222222222,0.2014051522248243
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e028,0.5,0.3615077098800685
gemma-2-27b-it,gemma,survey_hypothetical,da,da,f132,0.5,0.5711278195488723
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e035,0.5555555555555556,0.4989390724461958
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e035,0.8571428571428571,0.4989390724461958
gemma-2-27b-it,gemma,survey_hypothetical,da,da,f028,0.3,0.3741050119331742
gemma-2-27b-it,gemma,survey_hypothetical,da,da,h011,0.2857142857142857,0.254054054054054
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e035,0.5,0.4989390724461958
gemma-2-27b-it,gemma,survey_hypothetical,da,da,h010,0.25,0.2339656729900632
gemma-2-27b-it,gemma,survey_hypothetical,da,da,h011,0.125,0.254054054054054
gemma-2-27b-it,gemma,survey_hypothetical,da,da,h011,0.3333333333333333,0.254054054054054
gemma-2-27b-it,gemma,survey_hypothetical,da,da,h010,0.2857142857142857,0.2339656729900632
gemma-2-27b-it,gemma,survey_hypothetical,da,da,f028,0.5,0.3741050119331742
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e227,0.875,0.8069753457606734
gemma-2-27b-it,gemma,survey_hypothetical,da,da,h011,0.42857142857142855,0.254054054054054
gemma-2-27b-it,gemma,survey_hypothetical,da,da,d026_03,0.14285714285714285,0.2014051522248243
gemma-2-27b-it,gemma,survey_hypothetical,da,da,f132,0.6666666666666666,0.5711278195488723
gemma-2-27b-it,gemma,survey_hypothetical,da,da,d026_03,0.125,0.2014051522248243
gemma-2-27b-it,gemma,survey_hypothetical,da,da,h011,0.25,0.254054054054054
gemma-2-27b-it,gemma,survey_hypothetical,da,da,h011,0.42857142857142855,0.254054054054054
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e035,0.375,0.4989390724461958
gemma-2-27b-it,gemma,survey_hypothetical,da,da,f028,0.5,0.3741050119331742
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e028,0.625,0.3615077098800685
gemma-2-27b-it,gemma,survey_hypothetical,da,da,h010,0.25,0.2339656729900632
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e227,0.75,0.8069753457606734
gemma-2-27b-it,gemma,survey_hypothetical,da,da,f132,0.75,0.5711278195488723
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e028,0.5714285714285714,0.3615077098800685
gemma-2-27b-it,gemma,survey_hypothetical,da,da,d026_03,0.1111111111111111,0.2014051522248243
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e028,0.5714285714285714,0.3615077098800685
gemma-2-27b-it,gemma,survey_hypothetical,da,da,h011,0.2857142857142857,0.254054054054054
gemma-2-27b-it,gemma,survey_hypothetical,da,da,h010,0.3333333333333333,0.2339656729900632
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e028,0.4,0.3615077098800685
gemma-2-27b-it,gemma,survey_hypothetical,da,da,h011,0.375,0.254054054054054
gemma-2-27b-it,gemma,survey_hypothetical,da,da,h010,0.16666666666666666,0.2339656729900632
gemma-2-27b-it,gemma,survey_hypothetical,da,da,d026_03,0.0,0.2014051522248243
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e028,0.4,0.3615077098800685
gemma-2-27b-it,gemma,survey_hypothetical,da,da,h010,0.16666666666666666,0.2339656729900632
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e028,0.3333333333333333,0.3615077098800685
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e028,0.0,0.3615077098800685
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e028,0.6666666666666666,0.3615077098800685
gemma-2-27b-it,gemma,survey_hypothetical,da,da,h011,0.375,0.254054054054054
gemma-2-27b-it,gemma,survey_hypothetical,da,da,h011,0.375,0.254054054054054
gemma-2-27b-it,gemma,survey_hypothetical,da,da,h010,0.14285714285714285,0.2339656729900632
gemma-2-27b-it,gemma,survey_hypothetical,da,da,h011,0.5,0.254054054054054
gemma-2-27b-it,gemma,survey_hypothetical,da,da,f132,0.6666666666666666,0.5711278195488723
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e028,0.375,0.3615077098800685
gemma-2-27b-it,gemma,survey_hypothetical,da,da,f028,0.5,0.3741050119331742
gemma-2-27b-it,gemma,survey_hypothetical,da,da,h011,0.2857142857142857,0.254054054054054
gemma-2-27b-it,gemma,survey_hypothetical,da,da,d026_03,0.2222222222222222,0.2014051522248243
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e028,0.4,0.3615077098800685
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e227,0.75,0.8069753457606734
gemma-2-27b-it,gemma,survey_hypothetical,da,da,d026_03,0.14285714285714285,0.2014051522248243
gemma-2-27b-it,gemma,survey_hypothetical,da,da,f028,0.4,0.3741050119331742
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e227,0.8571428571428571,0.8069753457606734
gemma-2-27b-it,gemma,survey_hypothetical,da,da,h011,0.2222222222222222,0.254054054054054
gemma-2-27b-it,gemma,survey_hypothetical,da,da,h011,0.2222222222222222,0.254054054054054
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e227,0.8571428571428571,0.8069753457606734
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e227,0.42857142857142855,0.8069753457606734
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e028,0.5714285714285714,0.3615077098800685
gemma-2-27b-it,gemma,survey_hypothetical,da,da,f132,0.4444444444444444,0.5711278195488723
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e035,0.625,0.4989390724461958
gemma-2-27b-it,gemma,survey_hypothetical,da,da,f028,0.4444444444444444,0.3741050119331742
gemma-2-27b-it,gemma,survey_hypothetical,da,da,f028,0.7,0.3741050119331742
gemma-2-27b-it,gemma,survey_hypothetical,da,da,d026_03,0.1,0.2014051522248243
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e035,0.7777777777777778,0.4989390724461958
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e290,0.16666666666666666,0.0104602510460251
gemma-2-27b-it,gemma,survey_hypothetical,da,da,f115,0.6,0.0431933273756329
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e290,0.4444444444444444,0.0104602510460251
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e225,0.125,0.0755088640840446
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e225,0.5,0.0755088640840446
gemma-2-27b-it,gemma,survey_hypothetical,da,da,f115,0.5555555555555556,0.0431933273756329
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e225,0.25,0.0755088640840446
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e225,0.42857142857142855,0.0755088640840446
gemma-2-27b-it,gemma,survey_hypothetical,da,da,c001_01,0.0,0.0263072426112374
gemma-2-27b-it,gemma,survey_hypothetical,da,da,f116,0.0,0.0223347230494341
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e117,0.75,0.974119771291002
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e117,0.7777777777777778,0.974119771291002
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e265_01,0.6666666666666666,0.98281990521327
gemma-2-27b-it,gemma,survey_hypothetical,da,da,c001_01,0.2857142857142857,0.0263072426112374
gemma-2-27b-it,gemma,survey_hypothetical,da,da,f114a,0.14285714285714285,0.0369707811568276
gemma-2-27b-it,gemma,survey_hypothetical,da,da,f116,0.5,0.0223347230494341
gemma-2-27b-it,gemma,survey_hypothetical,da,da,f114a,0.6666666666666666,0.0369707811568276
gemma-2-27b-it,gemma,survey_hypothetical,da,da,f117,0.0,0.0068493150684931
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e117,1.0,0.974119771291002
gemma-2-27b-it,gemma,survey_hypothetical,da,da,f114a,0.5,0.0369707811568276
gemma-2-27b-it,gemma,survey_hypothetical,da,da,f117,0.16666666666666666,0.0068493150684931
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e225,0.5,0.0755088640840446
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e290,0.14285714285714285,0.0104602510460251
gemma-2-27b-it,gemma,survey_hypothetical,da,da,f114a,0.5,0.0369707811568276
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e225,0.2222222222222222,0.0755088640840446
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e290,0.42857142857142855,0.0104602510460251
gemma-2-27b-it,gemma,survey_hypothetical,da,da,f114a,0.0,0.0369707811568276
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e117,0.5555555555555556,0.974119771291002
gemma-2-27b-it,gemma,survey_hypothetical,da,da,f114a,0.5,0.0369707811568276
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e225,0.375,0.0755088640840446
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e225,0.0,0.0755088640840446
gemma-2-27b-it,gemma,survey_hypothetical,da,da,f116,0.14285714285714285,0.0223347230494341
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e265_01,0.3,0.98281990521327
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e265_01,0.5,0.98281990521327
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e117,0.7777777777777778,0.974119771291002
gemma-2-27b-it,gemma,survey_hypothetical,da,da,c001_01,0.375,0.0263072426112374
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e225,0.2857142857142857,0.0755088640840446
gemma-2-27b-it,gemma,survey_hypothetical,da,da,f117,0.0,0.0068493150684931
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e265_01,0.7142857142857143,0.98281990521327
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e290,0.2,0.0104602510460251
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e265_01,0.75,0.98281990521327
gemma-2-27b-it,gemma,survey_hypothetical,da,da,f115,0.42857142857142855,0.0431933273756329
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e117,0.4,0.974119771291002
gemma-2-27b-it,gemma,survey_hypothetical,da,da,c001_01,0.2222222222222222,0.0263072426112374
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e290,0.0,0.0104602510460251
gemma-2-27b-it,gemma,survey_hypothetical,da,da,c001_01,0.25,0.0263072426112374
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e265_01,0.6,0.98281990521327
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e225,0.25,0.0755088640840446
gemma-2-27b-it,gemma,survey_hypothetical,da,da,f115,0.5,0.0431933273756329
gemma-2-27b-it,gemma,survey_hypothetical,da,da,f114a,0.3333333333333333,0.0369707811568276
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e117,0.6,0.974119771291002
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e225,0.625,0.0755088640840446
gemma-2-27b-it,gemma,survey_hypothetical,da,da,c001_01,0.2857142857142857,0.0263072426112374
gemma-2-27b-it,gemma,survey_hypothetical,da,da,f116,0.5,0.0223347230494341
gemma-2-27b-it,gemma,survey_hypothetical,da,da,f114a,0.14285714285714285,0.0369707811568276
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e117,0.8571428571428571,0.974119771291002
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e265_01,0.6,0.98281990521327
gemma-2-27b-it,gemma,survey_hypothetical,da,da,c001_01,0.1111111111111111,0.0263072426112374
gemma-2-27b-it,gemma,survey_hypothetical,da,da,c001_01,0.16666666666666666,0.0263072426112374
gemma-2-27b-it,gemma,survey_hypothetical,da,da,f117,0.1,0.0068493150684931
gemma-2-27b-it,gemma,survey_hypothetical,da,da,f114a,0.5,0.0369707811568276
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e290,0.2,0.0104602510460251
gemma-2-27b-it,gemma,survey_hypothetical,da,da,f116,0.2,0.0223347230494341
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e265_01,1.0,0.98281990521327
gemma-2-27b-it,gemma,survey_hypothetical,da,da,c001_01,0.0,0.0263072426112374
gemma-2-27b-it,gemma,survey_hypothetical,da,da,c001_01,0.5555555555555556,0.0263072426112374
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e290,0.2857142857142857,0.0104602510460251
gemma-2-27b-it,gemma,survey_hypothetical,da,da,f114a,0.0,0.0369707811568276
gemma-2-27b-it,gemma,survey_hypothetical,da,da,f114a,0.0,0.0369707811568276
gemma-2-27b-it,gemma,survey_hypothetical,da,da,f114a,0.2857142857142857,0.0369707811568276
gemma-2-27b-it,gemma,survey_hypothetical,da,da,f115,0.25,0.0431933273756329
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e225,0.25,0.0755088640840446
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e225,0.0,0.0755088640840446
gemma-2-27b-it,gemma,survey_hypothetical,da,da,f116,0.0,0.0223347230494341
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e225,0.2,0.0755088640840446
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e290,0.0,0.0104602510460251
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e290,0.2857142857142857,0.0104602510460251
gemma-2-27b-it,gemma,survey_hypothetical,da,da,f115,0.2857142857142857,0.0431933273756329
gemma-2-27b-it,gemma,survey_hypothetical,da,da,f116,0.0,0.0223347230494341
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e117,0.8,0.974119771291002
gemma-2-27b-it,gemma,survey_hypothetical,en,en,e069_13,0.4444444444444444,0.3080218068535825
gemma-2-27b-it,gemma,survey_hypothetical,en,en,f121,0.625,0.6021003500583431
gemma-2-27b-it,gemma,survey_hypothetical,en,en,e069_13,0.3333333333333333,0.3080218068535825
gemma-2-27b-it,gemma,survey_hypothetical,en,en,e069_13,0.2222222222222222,0.3080218068535825
gemma-2-27b-it,gemma,survey_hypothetical,en,en,e069_13,0.4444444444444444,0.3080218068535825
gemma-2-27b-it,gemma,survey_hypothetical,en,en,e228,0.4444444444444444,0.2312229650019661
gemma-2-27b-it,gemma,survey_hypothetical,en,en,f118,0.8,0.5740595611285266
gemma-2-27b-it,gemma,survey_hypothetical,en,en,e235,0.6,0.8322884012539185
gemma-2-27b-it,gemma,survey_hypothetical,en,en,e233b,0.625,0.4567610062893081
gemma-2-27b-it,gemma,survey_hypothetical,en,en,e235,1.0,0.8322884012539185
gemma-2-27b-it,gemma,survey_hypothetical,en,en,e228,0.3333333333333333,0.2312229650019661
gemma-2-27b-it,gemma,survey_hypothetical,en,en,d060,0.1111111111111111,0.0862335653518948
gemma-2-27b-it,gemma,survey_hypothetical,en,en,d054,1.0,0.7989172467130704
gemma-2-27b-it,gemma,survey_hypothetical,en,en,e069_08,0.4444444444444444,0.4212382445141066
gemma-2-27b-it,gemma,survey_hypothetical,en,en,e069_05,0.5714285714285714,0.3410427283418267
gemma-2-27b-it,gemma,survey_hypothetical,en,en,f144_02,0.3333333333333333,0.4773967264224473
gemma-2-27b-it,gemma,survey_hypothetical,en,en,e226,0.75,0.8198587127158556
gemma-2-27b-it,gemma,survey_hypothetical,en,en,d054,1.0,0.7989172467130704
gemma-2-27b-it,gemma,survey_hypothetical,en,en,f144_02,0.3333333333333333,0.4773967264224473
gemma-2-27b-it,gemma,survey_hypothetical,en,en,d060,0.5,0.0862335653518948
gemma-2-27b-it,gemma,survey_hypothetical,en,en,f120,0.8,0.4035839501363459
gemma-2-27b-it,gemma,survey_hypothetical,en,en,e235,0.9,0.8322884012539185
gemma-2-27b-it,gemma,survey_hypothetical,en,en,d054,0.8,0.7989172467130704
gemma-2-27b-it,gemma,survey_hypothetical,en,en,d054,0.9,0.7989172467130704
gemma-2-27b-it,gemma,survey_hypothetical,en,en,e069_08,0.4444444444444444,0.4212382445141066
gemma-2-27b-it,gemma,survey_hypothetical,en,en,f121,0.8888888888888888,0.6021003500583431
gemma-2-27b-it,gemma,survey_hypothetical,en,en,f118,0.625,0.5740595611285266
gemma-2-27b-it,gemma,survey_hypothetical,en,en,e236,0.5,0.6013380558835104
gemma-2-27b-it,gemma,survey_hypothetical,en,en,e069_08,0.14285714285714285,0.4212382445141066
gemma-2-27b-it,gemma,survey_hypothetical,en,en,f120,0.8,0.4035839501363459
gemma-2-27b-it,gemma,survey_hypothetical,en,en,e233b,0.7,0.4567610062893081
gemma-2-27b-it,gemma,survey_hypothetical,en,en,e069_13,0.2222222222222222,0.3080218068535825
gemma-2-27b-it,gemma,survey_hypothetical,en,en,e069_08,0.0,0.4212382445141066
gemma-2-27b-it,gemma,survey_hypothetical,en,en,e228,0.25,0.2312229650019661
gemma-2-27b-it,gemma,survey_hypothetical,en,en,e069_08,0.8,0.4212382445141066
gemma-2-27b-it,gemma,survey_hypothetical,en,en,e228,0.5,0.2312229650019661
gemma-2-27b-it,gemma,survey_hypothetical,en,en,e235,0.8,0.8322884012539185
gemma-2-27b-it,gemma,survey_hypothetical,en,en,e226,0.9,0.8198587127158556
gemma-2-27b-it,gemma,survey_hypothetical,en,en,e069_20,0.7142857142857143,0.4475743348982786
gemma-2-27b-it,gemma,survey_hypothetical,en,en,d060,0.0,0.0862335653518948
gemma-2-27b-it,gemma,survey_hypothetical,en,en,e228,0.4,0.2312229650019661
gemma-2-27b-it,gemma,survey_hypothetical,en,en,e235,0.7777777777777778,0.8322884012539185
gemma-2-27b-it,gemma,survey_hypothetical,en,en,f144_02,0.0,0.4773967264224473
gemma-2-27b-it,gemma,survey_hypothetical,en,en,f120,0.7,0.4035839501363459
gemma-2-27b-it,gemma,survey_hypothetical,en,en,e235,0.7,0.8322884012539185
gemma-2-27b-it,gemma,survey_hypothetical,en,en,f121,0.6666666666666666,0.6021003500583431
gemma-2-27b-it,gemma,survey_hypothetical,en,en,f118,1.0,0.5740595611285266
gemma-2-27b-it,gemma,survey_hypothetical,en,en,e069_13,0.375,0.3080218068535825
gemma-2-27b-it,gemma,survey_hypothetical,en,en,e233b,0.6666666666666666,0.4567610062893081
gemma-2-27b-it,gemma,survey_hypothetical,en,en,d054,0.7142857142857143,0.7989172467130704
gemma-2-27b-it,gemma,survey_hypothetical,en,en,e226,1.0,0.8198587127158556
gemma-2-27b-it,gemma,survey_hypothetical,en,en,e233b,0.6,0.4567610062893081
gemma-2-27b-it,gemma,survey_hypothetical,en,en,d060,0.0,0.0862335653518948
gemma-2-27b-it,gemma,survey_hypothetical,en,en,e226,1.0,0.8198587127158556
gemma-2-27b-it,gemma,survey_hypothetical,en,en,e069_08,0.5555555555555556,0.4212382445141066
gemma-2-27b-it,gemma,survey_hypothetical,en,en,e226,0.7,0.8198587127158556
gemma-2-27b-it,gemma,survey_hypothetical,en,en,e228,0.4444444444444444,0.2312229650019661
gemma-2-27b-it,gemma,survey_hypothetical,en,en,d059,0.5,0.1580782642386672
gemma-2-27b-it,gemma,survey_hypothetical,en,en,d059,0.2222222222222222,0.1580782642386672
gemma-2-27b-it,gemma,survey_hypothetical,en,en,e069_05,0.5714285714285714,0.3410427283418267
gemma-2-27b-it,gemma,survey_hypothetical,en,en,e069_08,0.2222222222222222,0.4212382445141066
gemma-2-27b-it,gemma,survey_hypothetical,en,en,f120,0.7,0.4035839501363459
gemma-2-27b-it,gemma,survey_hypothetical,en,en,e069_05,0.625,0.3410427283418267
gemma-2-27b-it,gemma,survey_hypothetical,en,en,e233b,0.6666666666666666,0.4567610062893081
gemma-2-27b-it,gemma,survey_hypothetical,en,en,f120,0.6,0.4035839501363459
gemma-2-27b-it,gemma,survey_hypothetical,en,en,f144_02,0.3,0.4773967264224473
gemma-2-27b-it,gemma,survey_hypothetical,en,en,e069_05,0.8333333333333334,0.3410427283418267
gemma-2-27b-it,gemma,survey_hypothetical,en,en,e069_08,0.0,0.4212382445141066
gemma-2-27b-it,gemma,survey_hypothetical,en,en,f120,0.7777777777777778,0.4035839501363459
gemma-2-27b-it,gemma,survey_hypothetical,en,en,e235,1.0,0.8322884012539185
gemma-2-27b-it,gemma,survey_hypothetical,en,en,f144_02,0.2222222222222222,0.4773967264224473
gemma-2-27b-it,gemma,survey_hypothetical,en,en,e069_08,0.7142857142857143,0.4212382445141066
gemma-2-27b-it,gemma,survey_hypothetical,en,en,e069_13,0.375,0.3080218068535825
gemma-2-27b-it,gemma,survey_hypothetical,en,en,f144_02,0.4444444444444444,0.4773967264224473
gemma-2-27b-it,gemma,survey_hypothetical,en,en,f121,0.42857142857142855,0.6021003500583431
gemma-2-27b-it,gemma,survey_hypothetical,en,en,e069_05,0.8,0.3410427283418267
gemma-2-27b-it,gemma,survey_hypothetical,en,en,d054,1.0,0.7989172467130704
gemma-2-27b-it,gemma,survey_hypothetical,en,en,d060,0.1,0.0862335653518948
gemma-2-27b-it,gemma,survey_hypothetical,en,en,f121,0.5,0.6021003500583431
gemma-2-27b-it,gemma,survey_hypothetical,en,en,e069_20,0.5,0.4475743348982786
gemma-2-27b-it,gemma,survey_hypothetical,en,en,d054,0.75,0.7989172467130704
