model_name,model_family,template_type,language,response_language,question_key,response_pro_score
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e028,0.5
gemma-2-27b-it,gemma,survey_hypothetical,da,da,f132,0.5
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e035,0.5555555555555556
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e035,0.8571428571428571
gemma-2-27b-it,gemma,survey_hypothetical,da,da,f028,0.3
gemma-2-27b-it,gemma,survey_hypothetical,da,da,h011,0.2857142857142857
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e035,0.5
gemma-2-27b-it,gemma,survey_hypothetical,da,da,h010,0.25
gemma-2-27b-it,gemma,survey_hypothetical,da,da,h011,0.125
gemma-2-27b-it,gemma,survey_hypothetical,da,da,h011,0.3333333333333333
gemma-2-27b-it,gemma,survey_hypothetical,da,da,h010,0.2857142857142857
gemma-2-27b-it,gemma,survey_hypothetical,da,da,f028,0.5
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e227,0.875
gemma-2-27b-it,gemma,survey_hypothetical,da,da,h011,0.4285714285714285
gemma-2-27b-it,gemma,survey_hypothetical,da,da,d026_03,0.1428571428571428
gemma-2-27b-it,gemma,survey_hypothetical,da,da,f132,0.6666666666666666
gemma-2-27b-it,gemma,survey_hypothetical,da,da,d026_03,0.125
gemma-2-27b-it,gemma,survey_hypothetical,da,da,h011,0.25
gemma-2-27b-it,gemma,survey_hypothetical,da,da,h011,0.4285714285714285
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e035,0.375
gemma-2-27b-it,gemma,survey_hypothetical,da,da,f028,0.5
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e028,0.625
gemma-2-27b-it,gemma,survey_hypothetical,da,da,h010,0.25
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e227,0.75
gemma-2-27b-it,gemma,survey_hypothetical,da,da,f132,0.75
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e028,0.5714285714285714
gemma-2-27b-it,gemma,survey_hypothetical,da,da,d026_03,0.1111111111111111
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e028,0.5714285714285714
gemma-2-27b-it,gemma,survey_hypothetical,da,da,h011,0.2857142857142857
gemma-2-27b-it,gemma,survey_hypothetical,da,da,h010,0.3333333333333333
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e028,0.4
gemma-2-27b-it,gemma,survey_hypothetical,da,da,h011,0.375
gemma-2-27b-it,gemma,survey_hypothetical,da,da,h010,0.1666666666666666
gemma-2-27b-it,gemma,survey_hypothetical,da,da,d026_03,0.0
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e028,0.4
gemma-2-27b-it,gemma,survey_hypothetical,da,da,h010,0.1666666666666666
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e028,0.3333333333333333
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e028,0.0
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e028,0.6666666666666666
gemma-2-27b-it,gemma,survey_hypothetical,da,da,h011,0.375
gemma-2-27b-it,gemma,survey_hypothetical,da,da,h011,0.375
gemma-2-27b-it,gemma,survey_hypothetical,da,da,h010,0.1428571428571428
gemma-2-27b-it,gemma,survey_hypothetical,da,da,h011,0.5
gemma-2-27b-it,gemma,survey_hypothetical,da,da,f132,0.6666666666666666
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e028,0.375
gemma-2-27b-it,gemma,survey_hypothetical,da,da,f028,0.5
gemma-2-27b-it,gemma,survey_hypothetical,da,da,h011,0.2857142857142857
gemma-2-27b-it,gemma,survey_hypothetical,da,da,d026_03,0.2222222222222222
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e028,0.4
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e227,0.75
gemma-2-27b-it,gemma,survey_hypothetical,da,da,d026_03,0.1428571428571428
gemma-2-27b-it,gemma,survey_hypothetical,da,da,f028,0.4
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e227,0.8571428571428571
gemma-2-27b-it,gemma,survey_hypothetical,da,da,h011,0.2222222222222222
gemma-2-27b-it,gemma,survey_hypothetical,da,da,h011,0.2222222222222222
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e227,0.8571428571428571
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e227,0.4285714285714285
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e028,0.5714285714285714
gemma-2-27b-it,gemma,survey_hypothetical,da,da,f132,0.4444444444444444
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e035,0.625
gemma-2-27b-it,gemma,survey_hypothetical,da,da,f028,0.4444444444444444
gemma-2-27b-it,gemma,survey_hypothetical,da,da,f028,0.7
gemma-2-27b-it,gemma,survey_hypothetical,da,da,d026_03,0.1
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e035,0.7777777777777778
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e290,0.1666666666666666
gemma-2-27b-it,gemma,survey_hypothetical,da,da,f115,0.6
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e290,0.4444444444444444
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e225,0.125
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e225,0.5
gemma-2-27b-it,gemma,survey_hypothetical,da,da,f115,0.5555555555555556
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e225,0.25
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e225,0.4285714285714285
gemma-2-27b-it,gemma,survey_hypothetical,da,da,c001_01,0.0
gemma-2-27b-it,gemma,survey_hypothetical,da,da,f116,0.0
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e117,0.75
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e117,0.7777777777777778
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e265_01,0.6666666666666666
gemma-2-27b-it,gemma,survey_hypothetical,da,da,c001_01,0.2857142857142857
gemma-2-27b-it,gemma,survey_hypothetical,da,da,f114a,0.1428571428571428
gemma-2-27b-it,gemma,survey_hypothetical,da,da,f116,0.5
gemma-2-27b-it,gemma,survey_hypothetical,da,da,f114a,0.6666666666666666
gemma-2-27b-it,gemma,survey_hypothetical,da,da,f117,0.0
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e117,1.0
gemma-2-27b-it,gemma,survey_hypothetical,da,da,f114a,0.5
gemma-2-27b-it,gemma,survey_hypothetical,da,da,f117,0.1666666666666666
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e225,0.5
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e290,0.1428571428571428
gemma-2-27b-it,gemma,survey_hypothetical,da,da,f114a,0.5
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e225,0.2222222222222222
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e290,0.4285714285714285
gemma-2-27b-it,gemma,survey_hypothetical,da,da,f114a,0.0
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e117,0.5555555555555556
gemma-2-27b-it,gemma,survey_hypothetical,da,da,f114a,0.5
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e225,0.375
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e225,0.0
gemma-2-27b-it,gemma,survey_hypothetical,da,da,f116,0.1428571428571428
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e265_01,0.3
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e265_01,0.5
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e117,0.7777777777777778
gemma-2-27b-it,gemma,survey_hypothetical,da,da,c001_01,0.375
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e225,0.2857142857142857
gemma-2-27b-it,gemma,survey_hypothetical,da,da,f117,0.0
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e265_01,0.7142857142857143
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e290,0.2
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e265_01,0.75
gemma-2-27b-it,gemma,survey_hypothetical,da,da,f115,0.4285714285714285
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e117,0.4
gemma-2-27b-it,gemma,survey_hypothetical,da,da,c001_01,0.2222222222222222
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e290,0.0
gemma-2-27b-it,gemma,survey_hypothetical,da,da,c001_01,0.25
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e265_01,0.6
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e225,0.25
gemma-2-27b-it,gemma,survey_hypothetical,da,da,f115,0.5
gemma-2-27b-it,gemma,survey_hypothetical,da,da,f114a,0.3333333333333333
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e117,0.6
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e225,0.625
gemma-2-27b-it,gemma,survey_hypothetical,da,da,c001_01,0.2857142857142857
gemma-2-27b-it,gemma,survey_hypothetical,da,da,f116,0.5
gemma-2-27b-it,gemma,survey_hypothetical,da,da,f114a,0.1428571428571428
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e117,0.8571428571428571
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e265_01,0.6
gemma-2-27b-it,gemma,survey_hypothetical,da,da,c001_01,0.1111111111111111
gemma-2-27b-it,gemma,survey_hypothetical,da,da,c001_01,0.1666666666666666
gemma-2-27b-it,gemma,survey_hypothetical,da,da,f117,0.1
gemma-2-27b-it,gemma,survey_hypothetical,da,da,f114a,0.5
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e290,0.2
gemma-2-27b-it,gemma,survey_hypothetical,da,da,f116,0.2
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e265_01,1.0
gemma-2-27b-it,gemma,survey_hypothetical,da,da,c001_01,0.0
gemma-2-27b-it,gemma,survey_hypothetical,da,da,c001_01,0.5555555555555556
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e290,0.2857142857142857
gemma-2-27b-it,gemma,survey_hypothetical,da,da,f114a,0.0
gemma-2-27b-it,gemma,survey_hypothetical,da,da,f114a,0.0
gemma-2-27b-it,gemma,survey_hypothetical,da,da,f114a,0.2857142857142857
gemma-2-27b-it,gemma,survey_hypothetical,da,da,f115,0.25
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e225,0.25
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e225,0.0
gemma-2-27b-it,gemma,survey_hypothetical,da,da,f116,0.0
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e225,0.2
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e290,0.0
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e290,0.2857142857142857
gemma-2-27b-it,gemma,survey_hypothetical,da,da,f115,0.2857142857142857
gemma-2-27b-it,gemma,survey_hypothetical,da,da,f116,0.0
gemma-2-27b-it,gemma,survey_hypothetical,da,da,e117,0.8
gemma-2-27b-it,gemma,survey_hypothetical,en,en,e069_13,0.4444444444444444
gemma-2-27b-it,gemma,survey_hypothetical,en,en,f121,0.625
gemma-2-27b-it,gemma,survey_hypothetical,en,en,e069_13,0.3333333333333333
gemma-2-27b-it,gemma,survey_hypothetical,en,en,e069_13,0.2222222222222222
gemma-2-27b-it,gemma,survey_hypothetical,en,en,e069_13,0.4444444444444444
gemma-2-27b-it,gemma,survey_hypothetical,en,en,e228,0.4444444444444444
gemma-2-27b-it,gemma,survey_hypothetical,en,en,f118,0.8
gemma-2-27b-it,gemma,survey_hypothetical,en,en,e235,0.6
gemma-2-27b-it,gemma,survey_hypothetical,en,en,e233b,0.625
gemma-2-27b-it,gemma,survey_hypothetical,en,en,e235,1.0
gemma-2-27b-it,gemma,survey_hypothetical,en,en,e228,0.3333333333333333
gemma-2-27b-it,gemma,survey_hypothetical,en,en,d060,0.1111111111111111
gemma-2-27b-it,gemma,survey_hypothetical,en,en,d054,1.0
gemma-2-27b-it,gemma,survey_hypothetical,en,en,e069_08,0.4444444444444444
gemma-2-27b-it,gemma,survey_hypothetical,en,en,e069_05,0.5714285714285714
gemma-2-27b-it,gemma,survey_hypothetical,en,en,f144_02,0.3333333333333333
gemma-2-27b-it,gemma,survey_hypothetical,en,en,e226,0.75
gemma-2-27b-it,gemma,survey_hypothetical,en,en,d054,1.0
gemma-2-27b-it,gemma,survey_hypothetical,en,en,f144_02,0.3333333333333333
gemma-2-27b-it,gemma,survey_hypothetical,en,en,d060,0.5
gemma-2-27b-it,gemma,survey_hypothetical,en,en,f120,0.8
gemma-2-27b-it,gemma,survey_hypothetical,en,en,e235,0.9
gemma-2-27b-it,gemma,survey_hypothetical,en,en,d054,0.8
gemma-2-27b-it,gemma,survey_hypothetical,en,en,d054,0.9
gemma-2-27b-it,gemma,survey_hypothetical,en,en,e069_08,0.4444444444444444
gemma-2-27b-it,gemma,survey_hypothetical,en,en,f121,0.8888888888888888
gemma-2-27b-it,gemma,survey_hypothetical,en,en,f118,0.625
gemma-2-27b-it,gemma,survey_hypothetical,en,en,e236,0.5
gemma-2-27b-it,gemma,survey_hypothetical,en,en,e069_08,0.1428571428571428
gemma-2-27b-it,gemma,survey_hypothetical,en,en,f120,0.8
gemma-2-27b-it,gemma,survey_hypothetical,en,en,e233b,0.7
gemma-2-27b-it,gemma,survey_hypothetical,en,en,e069_13,0.2222222222222222
gemma-2-27b-it,gemma,survey_hypothetical,en,en,e069_08,0.0
gemma-2-27b-it,gemma,survey_hypothetical,en,en,e228,0.25
gemma-2-27b-it,gemma,survey_hypothetical,en,en,e069_08,0.8
gemma-2-27b-it,gemma,survey_hypothetical,en,en,e228,0.5
gemma-2-27b-it,gemma,survey_hypothetical,en,en,e235,0.8
gemma-2-27b-it,gemma,survey_hypothetical,en,en,e226,0.9
gemma-2-27b-it,gemma,survey_hypothetical,en,en,e069_20,0.7142857142857143
gemma-2-27b-it,gemma,survey_hypothetical,en,en,d060,0.0
gemma-2-27b-it,gemma,survey_hypothetical,en,en,e228,0.4
gemma-2-27b-it,gemma,survey_hypothetical,en,en,e235,0.7777777777777778
gemma-2-27b-it,gemma,survey_hypothetical,en,en,f144_02,0.0
gemma-2-27b-it,gemma,survey_hypothetical,en,en,f120,0.7
gemma-2-27b-it,gemma,survey_hypothetical,en,en,e235,0.7
gemma-2-27b-it,gemma,survey_hypothetical,en,en,f121,0.6666666666666666
gemma-2-27b-it,gemma,survey_hypothetical,en,en,f118,1.0
gemma-2-27b-it,gemma,survey_hypothetical,en,en,e069_13,0.375
gemma-2-27b-it,gemma,survey_hypothetical,en,en,e233b,0.6666666666666666
gemma-2-27b-it,gemma,survey_hypothetical,en,en,d054,0.7142857142857143
gemma-2-27b-it,gemma,survey_hypothetical,en,en,e226,1.0
gemma-2-27b-it,gemma,survey_hypothetical,en,en,e233b,0.6
gemma-2-27b-it,gemma,survey_hypothetical,en,en,d060,0.0
gemma-2-27b-it,gemma,survey_hypothetical,en,en,e226,1.0
gemma-2-27b-it,gemma,survey_hypothetical,en,en,e069_08,0.5555555555555556
gemma-2-27b-it,gemma,survey_hypothetical,en,en,e226,0.7
gemma-2-27b-it,gemma,survey_hypothetical,en,en,e228,0.4444444444444444
gemma-2-27b-it,gemma,survey_hypothetical,en,en,d059,0.5
gemma-2-27b-it,gemma,survey_hypothetical,en,en,d059,0.2222222222222222
gemma-2-27b-it,gemma,survey_hypothetical,en,en,e069_05,0.5714285714285714
gemma-2-27b-it,gemma,survey_hypothetical,en,en,e069_08,0.2222222222222222
gemma-2-27b-it,gemma,survey_hypothetical,en,en,f120,0.7
gemma-2-27b-it,gemma,survey_hypothetical,en,en,e069_05,0.625
gemma-2-27b-it,gemma,survey_hypothetical,en,en,e233b,0.6666666666666666
gemma-2-27b-it,gemma,survey_hypothetical,en,en,f120,0.6
gemma-2-27b-it,gemma,survey_hypothetical,en,en,f144_02,0.3
gemma-2-27b-it,gemma,survey_hypothetical,en,en,e069_05,0.8333333333333334
gemma-2-27b-it,gemma,survey_hypothetical,en,en,e069_08,0.0
gemma-2-27b-it,gemma,survey_hypothetical,en,en,f120,0.7777777777777778
gemma-2-27b-it,gemma,survey_hypothetical,en,en,e235,1.0
gemma-2-27b-it,gemma,survey_hypothetical,en,en,f144_02,0.2222222222222222
gemma-2-27b-it,gemma,survey_hypothetical,en,en,e069_08,0.7142857142857143
gemma-2-27b-it,gemma,survey_hypothetical,en,en,e069_13,0.375
gemma-2-27b-it,gemma,survey_hypothetical,en,en,f144_02,0.4444444444444444
gemma-2-27b-it,gemma,survey_hypothetical,en,en,f121,0.4285714285714285
gemma-2-27b-it,gemma,survey_hypothetical,en,en,e069_05,0.8
gemma-2-27b-it,gemma,survey_hypothetical,en,en,d054,1.0
gemma-2-27b-it,gemma,survey_hypothetical,en,en,d060,0.1
gemma-2-27b-it,gemma,survey_hypothetical,en,en,f121,0.5
gemma-2-27b-it,gemma,survey_hypothetical,en,en,e069_20,0.5
gemma-2-27b-it,gemma,survey_hypothetical,en,en,d054,0.75
gemma-2-27b-it,gemma,survey_hypothetical,en,en,d054,0.9
gemma-2-27b-it,gemma,survey_hypothetical,en,en,e069_13,0.2857142857142857
gemma-2-27b-it,gemma,survey_hypothetical,en,en,d059,0.4444444444444444
gemma-2-27b-it,gemma,survey_hypothetical,en,en,d060,0.4
gemma-2-27b-it,gemma,survey_hypothetical,en,en,f144_02,0.4285714285714285
gemma-2-27b-it,gemma,survey_hypothetical,en,en,e069_05,0.5
gemma-2-27b-it,gemma,survey_hypothetical,en,en,f121,0.625
gemma-2-27b-it,gemma,survey_hypothetical,en,en,f144_02,0.4285714285714285
gemma-2-27b-it,gemma,survey_hypothetical,en,en,e069_13,0.375
gemma-2-27b-it,gemma,survey_hypothetical,en,en,e069_05,0.75
gemma-2-27b-it,gemma,survey_hypothetical,en,en,e233b,0.8
gemma-2-27b-it,gemma,survey_hypothetical,en,en,d059,0.4285714285714285
gemma-2-27b-it,gemma,survey_hypothetical,en,en,e069_20,0.5555555555555556
gemma-2-27b-it,gemma,survey_hypothetical,en,en,d054,1.0
gemma-2-27b-it,gemma,survey_hypothetical,en,en,f028,0.4
gemma-2-27b-it,gemma,survey_hypothetical,en,en,e028,0.4
gemma-2-27b-it,gemma,survey_hypothetical,en,en,h010,0.2222222222222222
gemma-2-27b-it,gemma,survey_hypothetical,en,en,f028,0.3333333333333333
gemma-2-27b-it,gemma,survey_hypothetical,en,en,f132,0.4
gemma-2-27b-it,gemma,survey_hypothetical,en,en,f132,0.6
gemma-2-27b-it,gemma,survey_hypothetical,en,en,e069_04,0.2
gemma-2-27b-it,gemma,survey_hypothetical,en,en,e028,0.5
gemma-2-27b-it,gemma,survey_hypothetical,en,en,h011,0.2222222222222222
gemma-2-27b-it,gemma,survey_hypothetical,en,en,h011,0.2222222222222222
gemma-2-27b-it,gemma,survey_hypothetical,en,en,f028,0.5
gemma-2-27b-it,gemma,survey_hypothetical,en,en,e028,0.5555555555555556
gemma-2-27b-it,gemma,survey_hypothetical,en,en,e069_04,0.5714285714285714
gemma-2-27b-it,gemma,survey_hypothetical,en,en,h011,0.3333333333333333
gemma-2-27b-it,gemma,survey_hypothetical,en,en,h010,0.2857142857142857
gemma-2-27b-it,gemma,survey_hypothetical,en,en,e028,0.5
gemma-2-27b-it,gemma,survey_hypothetical,en,en,h011,0.375
gemma-2-27b-it,gemma,survey_hypothetical,en,en,e069_04,0.3333333333333333
gemma-2-27b-it,gemma,survey_hypothetical,en,en,e028,0.6
gemma-2-27b-it,gemma,survey_hypothetical,en,en,e035,0.6
gemma-2-27b-it,gemma,survey_hypothetical,en,en,d026_03,0.25
gemma-2-27b-it,gemma,survey_hypothetical,en,en,e069_04,0.5714285714285714
gemma-2-27b-it,gemma,survey_hypothetical,en,en,d026_03,0.125
gemma-2-27b-it,gemma,survey_hypothetical,en,en,e069_04,0.3333333333333333
gemma-2-27b-it,gemma,survey_hypothetical,en,en,e028,0.5
gemma-2-27b-it,gemma,survey_hypothetical,en,en,e035,0.7
gemma-2-27b-it,gemma,survey_hypothetical,en,en,e028,0.4
gemma-2-27b-it,gemma,survey_hypothetical,en,en,f028,0.5
gemma-2-27b-it,gemma,survey_hypothetical,en,en,h011,0.3
gemma-2-27b-it,gemma,survey_hypothetical,en,en,e028,0.5555555555555556
gemma-2-27b-it,gemma,survey_hypothetical,en,en,f132,0.4285714285714285
gemma-2-27b-it,gemma,survey_hypothetical,en,en,h010,0.3
gemma-2-27b-it,gemma,survey_hypothetical,en,en,e035,0.7
gemma-2-27b-it,gemma,survey_hypothetical,en,en,h010,0.3333333333333333
gemma-2-27b-it,gemma,survey_hypothetical,en,en,h010,0.125
gemma-2-27b-it,gemma,survey_hypothetical,en,en,e028,0.0
gemma-2-27b-it,gemma,survey_hypothetical,en,en,e069_04,0.1428571428571428
gemma-2-27b-it,gemma,survey_hypothetical,en,en,e028,0.5
gemma-2-27b-it,gemma,survey_hypothetical,en,en,d026_03,0.4444444444444444
gemma-2-27b-it,gemma,survey_hypothetical,en,en,f028,0.4
gemma-2-27b-it,gemma,survey_hypothetical,en,en,h010,0.25
gemma-2-27b-it,gemma,survey_hypothetical,en,en,e035,0.5555555555555556
gemma-2-27b-it,gemma,survey_hypothetical,en,en,f028,0.4
gemma-2-27b-it,gemma,survey_hypothetical,en,en,e028,0.375
gemma-2-27b-it,gemma,survey_hypothetical,en,en,e035,0.7777777777777778
gemma-2-27b-it,gemma,survey_hypothetical,en,en,d026_03,0.375
gemma-2-27b-it,gemma,survey_hypothetical,en,en,e069_04,0.25
gemma-2-27b-it,gemma,survey_hypothetical,en,en,f132,0.4444444444444444
gemma-2-27b-it,gemma,survey_hypothetical,en,en,e028,0.4
gemma-2-27b-it,gemma,survey_hypothetical,en,en,h010,0.2
gemma-2-27b-it,gemma,survey_hypothetical,en,en,h010,0.5
gemma-2-27b-it,gemma,survey_hypothetical,en,en,d026_03,0.1
gemma-2-27b-it,gemma,survey_hypothetical,en,en,e035,0.9
gemma-2-27b-it,gemma,survey_hypothetical,en,en,e035,0.7
gemma-2-27b-it,gemma,survey_hypothetical,en,en,d026_03,0.375
gemma-2-27b-it,gemma,survey_hypothetical,en,en,d026_03,0.4
gemma-2-27b-it,gemma,survey_hypothetical,en,en,f132,0.4444444444444444
gemma-2-27b-it,gemma,survey_hypothetical,en,en,f132,0.5
gemma-2-27b-it,gemma,survey_hypothetical,en,en,e028,0.4444444444444444
gemma-2-27b-it,gemma,survey_hypothetical,en,en,f132,0.4444444444444444
gemma-2-27b-it,gemma,survey_hypothetical,en,en,e035,0.8
gemma-2-27b-it,gemma,survey_hypothetical,en,en,e028,0.7142857142857143
gemma-2-27b-it,gemma,survey_hypothetical,en,en,f132,0.6666666666666666
gemma-2-27b-it,gemma,survey_hypothetical,en,en,h011,0.125
gemma-2-27b-it,gemma,survey_hypothetical,en,en,f132,0.5555555555555556
gemma-2-27b-it,gemma,survey_hypothetical,en,en,h011,0.1111111111111111
gemma-2-27b-it,gemma,survey_hypothetical,en,en,d026_03,0.3333333333333333
gemma-2-27b-it,gemma,survey_hypothetical,en,en,e069_04,0.5
gemma-2-27b-it,gemma,survey_hypothetical,en,en,h011,0.1111111111111111
gemma-2-27b-it,gemma,survey_hypothetical,en,en,e035,0.6666666666666666
gemma-2-27b-it,gemma,survey_hypothetical,en,en,d026_03,0.5
gemma-2-27b-it,gemma,survey_hypothetical,en,en,h011,0.1428571428571428
gemma-2-27b-it,gemma,survey_hypothetical,en,en,h011,0.3333333333333333
gemma-2-27b-it,gemma,survey_hypothetical,en,en,f132,0.5555555555555556
gemma-2-27b-it,gemma,survey_hypothetical,en,en,e069_04,0.6666666666666666
gemma-2-27b-it,gemma,survey_hypothetical,en,en,e035,0.7
gemma-2-27b-it,gemma,survey_hypothetical,en,en,f132,0.7142857142857143
gemma-2-27b-it,gemma,survey_hypothetical,en,en,d026_03,0.1666666666666666
gemma-2-27b-it,gemma,survey_hypothetical,en,en,d026_03,0.4444444444444444
gemma-2-27b-it,gemma,survey_hypothetical,en,en,e028,0.5
gemma-2-27b-it,gemma,survey_hypothetical,en,en,f028,0.3
gemma-2-27b-it,gemma,survey_hypothetical,en,en,e035,0.6666666666666666
gemma-2-27b-it,gemma,survey_hypothetical,en,en,h011,0.125
gemma-2-27b-it,gemma,survey_hypothetical,en,en,e028,0.4285714285714285
gemma-2-27b-it,gemma,survey_hypothetical,en,en,e035,0.5555555555555556
gemma-2-27b-it,gemma,survey_hypothetical,en,en,d026_03,0.25
gemma-2-27b-it,gemma,survey_hypothetical,en,en,d026_03,0.5
gemma-2-27b-it,gemma,survey_hypothetical,en,en,e028,0.75
gemma-2-27b-it,gemma,survey_hypothetical,en,en,f028,0.3
gemma-2-27b-it,gemma,survey_hypothetical,en,en,f132,0.5555555555555556
gemma-2-27b-it,gemma,survey_hypothetical,en,en,d026_03,0.5
gemma-2-27b-it,gemma,survey_hypothetical,en,en,e028,0.5
gemma-2-27b-it,gemma,survey_hypothetical,en,en,f132,0.6
gemma-2-27b-it,gemma,survey_hypothetical,en,en,h011,0.1
gemma-2-27b-it,gemma,survey_hypothetical,en,en,e028,0.5555555555555556
gemma-2-27b-it,gemma,survey_hypothetical,en,en,h011,0.1111111111111111
gemma-2-27b-it,gemma,survey_hypothetical,en,en,h011,0.375
gemma-2-27b-it,gemma,survey_hypothetical,en,en,e035,0.8
gemma-2-27b-it,gemma,survey_hypothetical,en,en,h011,0.2857142857142857
gemma-2-27b-it,gemma,survey_hypothetical,en,en,e069_04,0.3
gemma-2-27b-it,gemma,survey_hypothetical,en,en,e225,0.2857142857142857
gemma-2-27b-it,gemma,survey_hypothetical,en,en,e069_02,0.625
gemma-2-27b-it,gemma,survey_hypothetical,en,en,f116,0.2222222222222222
gemma-2-27b-it,gemma,survey_hypothetical,en,en,e069_02,1.0
gemma-2-27b-it,gemma,survey_hypothetical,en,en,f117,0.1
gemma-2-27b-it,gemma,survey_hypothetical,en,en,f117,0.1111111111111111
gemma-2-27b-it,gemma,survey_hypothetical,en,en,e069_02,0.6666666666666666
gemma-2-27b-it,gemma,survey_hypothetical,en,en,f114a,0.5
gemma-2-27b-it,gemma,survey_hypothetical,en,en,e117,0.7
gemma-2-27b-it,gemma,survey_hypothetical,en,en,f114a,0.1
gemma-2-27b-it,gemma,survey_hypothetical,en,en,e225,0.4
gemma-2-27b-it,gemma,survey_hypothetical,en,en,e069_02,0.6666666666666666
gemma-2-27b-it,gemma,survey_hypothetical,en,en,e265_01,0.4285714285714285
gemma-2-27b-it,gemma,survey_hypothetical,en,en,e290,0.1111111111111111
gemma-2-27b-it,gemma,survey_hypothetical,en,en,e069_02,0.5
gemma-2-27b-it,gemma,survey_hypothetical,en,en,f114a,0.0
gemma-2-27b-it,gemma,survey_hypothetical,en,en,e225,0.2
gemma-2-27b-it,gemma,survey_hypothetical,en,en,f116,0.0
gemma-2-27b-it,gemma,survey_hypothetical,en,en,f115,0.4444444444444444
gemma-2-27b-it,gemma,survey_hypothetical,en,en,e225,0.3333333333333333
gemma-2-27b-it,gemma,survey_hypothetical,en,en,f116,0.6
gemma-2-27b-it,gemma,survey_hypothetical,en,en,e225,0.1666666666666666
gemma-2-27b-it,gemma,survey_hypothetical,en,en,e069_02,0.3
gemma-2-27b-it,gemma,survey_hypothetical,en,en,f117,0.125
gemma-2-27b-it,gemma,survey_hypothetical,en,en,e225,0.4
gemma-2-27b-it,gemma,survey_hypothetical,en,en,e290,0.0
gemma-2-27b-it,gemma,survey_hypothetical,en,en,f117,0.5
gemma-2-27b-it,gemma,survey_hypothetical,en,en,f117,0.5
gemma-2-27b-it,gemma,survey_hypothetical,en,en,e265_01,0.6666666666666666
gemma-2-27b-it,gemma,survey_hypothetical,en,en,f116,0.375
gemma-2-27b-it,gemma,survey_hypothetical,en,en,e290,0.1666666666666666
